"id" "sex" "age" "marital" "child" "educ" "source" "smoke" "smokenum" "op1" "op2" "op3" "op4" "op5" "op6" "mast1" "mast2" "mast3" "mast4" "mast5" "mast6" "mast7" "pn1" "pn2" "pn3" "pn4" "pn5" "pn6" "pn7" "pn8" "pn9" "pn10" "pn11" "pn12" "pn13" "pn14" "pn15" "pn16" "pn17" "pn18" "pn19" "pn20" "lifsat1" "lifsat2" "lifsat3" "lifsat4" "lifsat5" "pss1" "pss2" "pss3" "pss4" "pss5" "pss6" "pss7" "pss8" "pss9" "pss10" "sest1" "sest2" "sest3" "sest4" "sest5" "sest6" "sest7" "sest8" "sest9" "sest10" "m1" "m2" "m3" "m4" "m5" "m6" "m7" "m8" "m9" "m10" "pc1" "pc2" "pc3" "pc4" "pc5" "pc6" "pc7" "pc8" "pc9" "pc10" "pc11" "pc12" "pc13" "pc14" "pc15" "pc16" "pc17" "pc18" "rop2" "rop4" "rop6" "rmast1" "rmast3" "rmast4" "rmast6" "rmast7" "rpss4" "rpss5" "rpss7" "rpss8" "rsest3" "rsest5" "rsest7" "rsest9" "rsest10" "rpc1" "rpc2" "rpc7" "rpc11" "rpc15" "rpc16" "toptim" "tmast" "tposaff" "tnegaff" "tlifesat" "tpstress" "tslfest" "tmarlow" "tpcoiss" "agegp3" "agegp5" "educrec" "lg10negaff" "mah_1" "coo_1" "mah_2"
"257" 429 "MALES" 25 "LIVING WITH PARTNER" "NO" "COMPLETED UNDERGRADUATE" "WORK" "NO" 0 3 2 3 2 4 2 2 3 1 1 4 1 1 4 1 2 4 1 4 3 1 3 1 1 3 4 1 2 1 3 1 2 1 5 5 5 5 5 3 2 3 4 4 1 4 4 5 1 4 4 1 4 1 3 1 4 1 1 1 1 1 0 0 1 0 1 0 0 4 1 5 3 4 2 4 3 4 4 4 1 4 1 4 4 1 3 4 4 4 3 4 4 4 4 2 2 2 2 4 4 4 4 4 2 5 2 2 2 2 22 26 31 12 25 23 39 5 50 "18 - 29" "25 - 32" "completed undergrad uni" 1.07918124604762 3.99217828522173 0.00190042548391029 1.63527132143857
"258" 106 "MALES" 37 "MARRIED FIRST TIME" "YES" "COMPLETED UNDERGRADUATE" "WORK" "NO" 0 3 4 4 3 4 4 2 4 3 2 4 1 2 4 3 2 4 1 4 5 2 4 1 1 3 4 2 5 2 4 4 4 4 6 6 6 7 5 3 1 2 3 3 1 2 4 3 3 4 4 1 4 1 3 2 4 2 1 1 1 1 1 1 0 1 1 0 0 3 3 3 4 5 4 2 3 4 4 2 3 4 3 3 2 4 4 2 3 2 3 2 3 4 3 3 3 4 2 4 4 3 3 4 3 3 4 4 3 4 18 23 41 22 30 25 37 7 66 "30 - 44" "33 - 40" "completed undergrad uni" 1.34242268082221 0.209421816015409 7.04046298790841e-09 1.6286503614275
"259" 503 "FEMALES" 63 "MARRIED FIRST TIME" "NO" "SOME ADDITIONAL TRAINING" "HEALTH/ILLNESS" "NO" 0 3 3 3 3 4 4 3 3 3 3 3 3 2 4 3 1 4 1 3 2 4 2 2 3 3 4 1 3 1 3 3 4 1 4 4 5 6 6 3 4 4 3 3 4 3 3 2 4 3 3 1 3 3 2 4 2 4 3 1 1 1 1 1 0 1 1 1 1 4 2 4 4 4 2 3 4 4 4 3 3 3 2 2 3 3 3 3 3 2 2 2 2 2 3 3 3 3 3 4 2 1 1 2 2 4 3 3 4 3 18 17 31 21 25 33 23 9 59 "45+" "50+" "some additional training" 1.32221929473392 1.76840412864433 0.0010895180039108 1.62761346690082
"260" 353 "FEMALES" 48 "MARRIED FIRST TIME" "YES" "SOME SECONDARY" "HEALTH/ILLNESS" "NO" 0 3 3 3 2 4 2 2 3 1 1 4 3 1 3 3 2 5 2 5 1 2 4 1 2 2 2 2 3 3 3 3 2 2 5 3 4 3 5 4 3 3 3 3 3 3 3 4 4 3 3 2 2 3 3 2 2 2 2 1 1 1 0 0 1 1 1 0 0 3 2 4 3 3 2 2 4 4 4 3 3 3 3 4 3 3 3 3 4 4 3 4 4 2 4 3 3 3 3 3 2 3 3 3 3 4 4 3 2 3 21 24 31 21 20 33 27 6 58 "45+" "41 - 49" "did not complete high school" 1.32221929473392 0.677498228199194 0.00376916967626539 1.62761346690082
"261" 29 "MALES" 21 "SINGLE" "NO" "COMPLETED HIGHSCHOOL" "FAMILY" "NO" 0 4 1 4 2 5 1 2 4 1 2 2 1 2 4 2 2 2 1 3 4 1 3 1 1 4 3 2 4 2 3 3 2 1 6 6 7 7 7 3 3 3 3 3 3 4 3 3 3 4 4 3 4 4 3 3 4 2 2 0 1 1 0 1 0 0 0 0 1 2 3 3 3 4 5 4 1 4 3 3 2 4 3 1 1 4 5 5 4 5 3 4 3 4 3 3 3 2 3 2 1 2 3 3 4 3 2 3 5 5 27 23 33 15 33 29 30 4 63 "18 - 29" "18 - 24" "completed high school" 1.17609125905568 0.0987608662041128 0.000567243564326295 1.61011189660279
"262" 364 "MALES" 56 "MARRIED FIRST TIME" "YES" "SOME ADDITIONAL TRAINING" "WORK" "YES" 140 4 4 4 3 2 3 3 3 2 2 3 2 3 4 3 2 3 3 3 2 3 3 2 3 3 3 3 2 2 4 4 4 3 5 5 5 5 5 3 4 4 4 3 3 3 3 4 4 4 3 2 3 2 3 3 2 3 3 0 1 1 0 0 0 0 0 0 1 3 3 2 3 3 4 4 2 3 3 4 4 4 3 2 2 4 4 2 3 3 2 3 3 3 2 2 3 3 3 3 3 2 2 2 3 3 2 2 4 4 18 19 31 28 25 33 27 3 57 "45+" "50+" "some additional training" 1.44715803134222 0.489670040425862 0.000982532082787263 1.59599731294229
"263" 335 "MALES" 36 "MARRIED FIRST TIME" "YES" "POSTGRADUATE COMPLETED" "WORK" "NO" 0 3 1 4 1 4 1 1 3 1 1 3 1 1 4 2 1 4 1 3 5 1 4 1 1 3 5 1 3 1 4 4 1 1 6 6 6 6 4 2 2 2 4 4 2 4 4 3 2 4 4 1 4 1 4 1 4 1 1 1 1 1 1 0 1 1 0 1 1 4 1 4 4 4 4 3 4 4 4 1 4 4 4 1 1 4 4 5 5 5 4 4 4 4 4 2 2 2 2 4 4 4 4 4 2 5 3 5 5 5 26 26 39 11 28 21 40 8 73 "30 - 44" "33 - 40" "completed postgrad uni" 1.04139268515823 1.45081325413114 8.76573496796885e-05 1.59209693740418
"264" 355 "FEMALES" 37 "MARRIED FIRST TIME" "YES" "POSTGRADUATE COMPLETED" "WORK" "NO" 0 4 1 4 1 1 5 1 4 4 4 4 3 3 4 3 1 4 1 4 3 1 2 4 4 2 3 1 4 1 4 4 2 2 2 3 3 5 1 4 3 4 4 4 4 3 3 4 3 4 4 1 4 1 4 1 3 1 1 1 1 1 1 1 1 1 1 1 0 1 3 2 3 4 4 4 3 4 4 2 3 3 3 2 2 4 5 5 5 1 4 1 1 2 2 2 2 3 3 4 4 4 4 4 5 3 2 4 4 4 20 18 34 20 14 32 39 9 64 "30 - 44" "33 - 40" "completed postgrad uni" 1.30102999566398 1.72337241436092 0.00145932101657132 1.574391061056
"265" 84 "MALES" 37 "MARRIED FIRST TIME" "YES" "COMPLETED HIGHSCHOOL" "WORK" "NO" 0 4 3 1 2 4 2 3 4 1 1 4 1 1 5 1 1 3 1 5 4 1 4 1 2 3 2 2 4 1 5 4 1 1 6 6 5 5 2 3 2 3 4 3 3 4 4 2 2 4 4 2 3 1 3 4 2 2 3 1 1 1 1 1 0 1 1 1 1 3 3 4 4 4 4 2 4 2 4 2 4 3 4 3 3 4 4 3 4 4 2 4 4 4 4 2 3 2 2 3 4 1 3 2 3 3 4 4 3 3 20 26 39 12 24 24 29 9 65 "30 - 44" "33 - 40" "completed high school" 1.07918124604762 1.18869387463205 4.4980827517663e-05 1.56611278031584
"266" 102 "FEMALES" 26 "SINGLE" "NO" "COMPLETED UNDERGRADUATE" "WORK" "NO" 0 3 1 5 2 4 4 2 3 3 1 4 2 2 4 2 1 1 1 4 5 1 4 1 2 4 4 1 3 1 4 4 1 1 5 6 6 6 6 3 3 3 4 4 2 4 4 3 3 4 4 1 4 2 3 3 3 3 2 1 1 1 0 1 0 0 1 0 1 4 2 3 4 4 4 2 4 4 4 2 4 4 4 2 2 4 4 5 4 2 3 2 4 3 3 2 2 2 2 4 3 2 2 3 2 4 4 4 4 4 23 22 37 12 29 25 32 6 69 "18 - 29" "25 - 32" "completed undergrad uni" 1.07918124604762 0.615249073305335 8.52166798523147e-07 1.55627608656655
"267" 238 "FEMALES" 41 "MARRIED FIRST TIME" "YES" "SOME SECONDARY" "WORK" "NO" 0 5 1 5 1 5 1 1 4 1 1 4 1 1 4 1 1 5 1 4 4 1 4 2 2 4 3 1 4 1 4 4 1 1 6 5 6 4 6 3 2 3 5 4 2 4 3 3 2 4 4 1 4 1 4 1 4 1 1 1 1 0 0 0 0 1 1 0 1 5 1 5 4 5 4 2 4 4 4 4 4 4 3 2 2 4 4 5 5 5 4 4 4 4 4 1 2 2 3 4 4 4 4 4 1 5 4 2 4 4 30 28 40 12 27 23 40 5 69 "30 - 44" "41 - 49" "did not complete high school" 1.07918124604762 2.48750792603847 0.000409638701349227 1.55435560002921
"268" 135 "FEMALES" 49 "MARRIED FIRST TIME" "YES" "COMPLETED UNDERGRADUATE" "CHILDREN" "YES" 10 3 1 4 1 3 2 2 3 3 2 3 2 2 4 2 2 3 1 2 4 2 4 1 2 4 4 2 4 1 4 4 1 1 6 6 6 6 6 3 3 3 3 4 4 3 4 3 2 4 4 1 4 1 4 1 4 3 1 0 1 1 0 0 0 0 0 0 0 3 2 4 4 3 2 5 1 2 2 3 3 3 2 2 2 2 2 5 5 4 3 2 3 3 3 3 2 3 2 4 4 4 2 4 3 4 1 3 4 4 24 20 37 15 30 28 38 2 49 "45+" "41 - 49" "completed undergrad uni" 1.17609125905568 0.945961522091268 0.000294528842855061 1.53650926526226
"269" 112 "FEMALES" 50 "STEADY RELATIONSHIP" "NO" "COMPLETED HIGHSCHOOL" "WORK" "YES" NA 3 2 3 1 5 1 2 3 3 2 3 3 3 5 3 3 4 1 4 4 3 3 1 1 3 4 3 4 1 4 4 3 3 4 4 4 4 4 3 3 3 3 3 3 3 3 3 3 3 4 1 4 3 3 3 3 3 2 1 1 1 1 1 0 1 1 0 0 4 3 4 2 3 2 4 3 2 2 4 2 2 2 2 2 2 2 4 5 5 3 2 3 2 2 3 3 3 3 4 2 2 2 3 2 3 2 2 4 4 25 18 39 22 20 30 30 7 45 "45+" "50+" "completed high school" 1.34242268082221 1.79929514926116 0.000404096274608648 1.52142556267732
"270" 374 "MALES" 35 "MARRIED FIRST TIME" "YES" "SOME ADDITIONAL TRAINING" "WORK" "NO" 0 4 4 4 3 4 2 1 2 2 2 4 1 3 4 1 2 4 1 4 3 2 4 1 1 4 5 1 3 2 4 4 3 1 5 5 5 6 3 3 4 3 4 4 3 3 4 3 2 4 4 1 4 1 4 1 3 1 1 1 1 1 0 1 0 1 0 0 0 2 4 3 4 4 4 2 4 4 5 1 4 3 4 2 2 4 4 2 3 4 4 3 3 4 2 2 2 3 2 4 4 4 4 4 4 2 4 5 4 4 21 22 39 15 24 27 39 5 70 "30 - 44" "33 - 40" "some additional training" 1.17609125905568 0.777667923847525 0.000327808607318857 1.51723717823597
"271" 469 "FEMALES" 55 "SEPARATED" "NO" "COMPLETED UNDERGRADUATE" "SPOUSE OR PARTNER" "NO" 0 3 1 3 2 3 2 2 2 2 3 4 3 3 3 3 4 2 1 4 3 3 3 3 2 2 3 4 3 2 3 4 4 2 1 1 3 4 5 4 4 3 4 3 3 3 3 3 3 3 3 1 2 1 2 2 2 3 1 1 0 1 0 1 0 1 0 1 0 2 2 2 4 4 3 2 2 3 3 2 2 2 2 2 2 3 2 5 4 4 3 3 2 2 2 2 3 3 3 4 4 3 2 4 4 4 4 4 4 4 22 18 30 28 14 31 29 5 56 "45+" "50+" "completed undergrad uni" 1.44715803134222 0.914886763573594 0.000101698651602847 1.51670150588472
"272" 375 "MALES" 30 "SINGLE" "NO" "POSTGRADUATE COMPLETED" "WORK" "NO" 0 3 3 3 3 3 3 3 3 3 3 3 1 1 5 1 1 3 1 4 3 2 3 1 1 3 3 1 5 1 4 4 1 1 3 3 4 4 4 2 3 2 4 3 2 4 3 2 2 4 4 2 3 1 3 3 3 1 1 1 1 1 1 1 0 0 1 0 1 2 2 4 4 4 3 4 2 3 3 2 4 3 3 3 3 3 3 3 3 3 2 2 2 4 4 2 3 2 3 3 4 2 4 4 4 4 2 4 3 3 18 20 37 11 18 23 34 7 59 "30 - 44" "25 - 32" "completed postgrad uni" 1.04139268515823 0.209979529334582 0.00136477407383654 1.51287043900268
"273" 531 "MALES" 26 "MARRIED FIRST TIME" "YES" "COMPLETED UNDERGRADUATE" "WORK" "NO" 0 2 1 5 1 4 1 1 4 1 1 4 1 3 3 1 1 3 1 5 5 3 4 1 2 4 4 1 5 3 5 4 4 2 4 5 4 4 2 3 3 3 4 4 3 4 4 3 3 4 4 1 4 1 4 3 3 1 1 1 1 1 0 1 0 0 0 0 0 2 4 4 3 4 3 4 3 4 3 4 3 3 3 4 3 2 3 5 5 5 4 4 4 4 2 2 2 2 2 4 4 2 4 4 4 2 2 2 2 3 26 26 42 19 19 26 37 4 53 "18 - 29" "25 - 32" "completed undergrad uni" 1.27875360095283 3.08765967296636 6.0837253550553e-05 1.51263435256084
"274" 256 "MALES" 48 "REMARRIED" "YES" "COMPLETED HIGHSCHOOL" "WORK" "NO" 0 4 1 4 2 5 1 1 5 2 1 3 1 2 5 4 1 4 1 4 4 2 5 2 2 4 4 1 3 1 5 4 2 1 6 5 7 7 5 4 2 3 5 4 1 2 5 3 1 4 4 1 4 1 4 1 4 1 1 0 1 1 1 0 1 0 0 0 1 1 3 4 4 5 5 2 4 5 5 1 5 4 5 1 1 5 4 5 4 5 4 3 4 4 3 1 2 4 1 4 4 4 4 4 5 3 4 5 5 5 27 26 42 17 30 22 40 5 82 "45+" "41 - 49" "completed high school" 1.23044892137827 3.20693990915173 0.000514425082494087 1.50760941808104
"275" 52 "MALES" 51 "MARRIED FIRST TIME" "YES" "COMPLETED UNDERGRADUATE" "WORK" "NO" 0 4 2 5 2 5 2 1 4 2 1 4 1 1 4 1 1 3 1 3 4 2 4 1 2 3 4 1 3 1 4 4 1 1 6 6 6 6 6 2 2 2 4 4 2 4 4 2 2 4 4 1 4 1 4 1 4 2 3 1 1 1 1 1 0 0 1 0 1 2 2 5 5 5 4 2 4 5 4 2 5 5 4 2 2 4 4 4 4 4 4 3 4 4 4 2 2 2 2 4 4 4 3 2 4 4 4 4 4 4 26 27 36 12 30 20 37 7 78 "45+" "50+" "completed undergrad uni" 1.07918124604762 2.53841691402768 2.53689676210276e-05 1.50179902138874
"276" 308 "FEMALES" 22 "SINGLE" "NO" "COMPLETED HIGHSCHOOL" "MONEY/FINANCES" "NO" 0 1 5 1 5 2 5 2 2 3 4 4 4 2 4 2 1 1 4 4 2 1 3 4 4 4 4 1 4 3 4 4 2 2 2 4 3 3 1 3 4 3 3 2 3 3 3 4 3 4 4 3 2 2 2 4 1 4 4 0 1 1 0 0 0 1 0 1 0 4 1 5 3 4 3 5 1 3 3 4 3 5 2 4 4 2 3 1 1 1 3 2 1 1 3 3 4 3 3 2 3 1 1 1 2 5 1 2 2 2 7 16 34 24 13 33 21 4 51 "18 - 29" "18 - 24" "completed high school" 1.38021124171161 2.11126720315408 0.000130135339621249 1.4997135312585
"277" 463 "MALES" 19 "SINGLE" "NO" "COMPLETED HIGHSCHOOL" "WORK" "NO" 0 3 3 5 2 3 4 2 3 1 1 3 1 1 4 3 2 2 2 3 4 3 3 1 2 4 3 2 4 2 4 3 2 1 5 6 6 5 3 2 2 2 4 3 2 4 3 3 1 4 4 1 4 1 4 1 4 1 1 1 1 1 1 0 0 0 1 0 0 1 3 4 5 5 5 2 5 5 3 2 5 5 5 1 1 5 5 3 4 2 3 4 4 4 4 2 3 2 3 4 4 4 4 4 5 3 4 4 5 5 20 25 34 20 25 22 40 5 83 "18 - 29" "18 - 24" "completed high school" 1.30102999566398 3.51882990587815 0.000295613713916013 1.48631266493166
"278" 265 "MALES" 30 "LIVING WITH PARTNER" "NO" "SOME ADDITIONAL TRAINING" "WORK" "YES" 40 3 3 4 2 4 3 2 4 2 2 4 2 1 4 2 2 3 1 3 3 1 3 2 2 2 2 2 3 1 2 3 1 2 5 6 3 4 4 3 2 2 4 4 2 3 3 3 2 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 3 4 3 3 3 3 3 4 2 2 3 3 NA NA NA NA NA NA NA NA NA NA NA 21 24 28 16 22 24 NA NA NA "30 - 44" "25 - 32" "some additional training" 1.20411998265592 NA NA 1.48470379080643
"279" 401 "FEMALES" 28 "LIVING WITH PARTNER" "YES" "COMPLETED UNDERGRADUATE" "WORK" "NO" NA 3 1 3 1 5 3 1 3 3 1 3 1 3 4 2 2 1 1 4 2 4 2 4 3 2 2 1 3 2 3 2 1 1 3 3 4 6 3 3 2 2 4 4 4 3 3 5 3 4 4 2 3 1 4 1 3 3 1 0 1 1 0 1 0 1 1 0 0 2 3 3 3 3 4 5 2 3 3 2 3 4 4 2 2 4 5 5 5 3 4 2 4 4 2 2 2 3 3 3 4 4 2 4 4 3 1 4 4 4 24 22 25 21 19 29 35 5 61 "18 - 29" "25 - 32" "completed undergrad uni" 1.32221929473392 0.00354172924269811 0.000266948339131997 1.45889591689772
"280" 33 "MALES" 52 "STEADY RELATIONSHIP" "YES" "COMPLETED HIGHSCHOOL" "WORK" "NO" 0 4 1 5 1 5 1 2 4 1 1 4 1 2 4 2 1 4 2 4 4 1 3 2 2 5 5 2 4 2 4 4 2 2 4 7 4 3 2 3 3 3 4 4 3 4 3 3 3 4 4 1 4 4 4 2 3 1 1 1 1 1 1 1 0 0 1 0 0 2 1 5 5 4 5 2 5 5 4 3 4 5 4 1 2 4 4 5 5 5 3 4 4 4 3 2 2 2 3 4 1 3 4 4 4 5 4 3 5 4 29 26 41 18 20 27 35 6 79 "45+" "50+" "completed high school" 1.25527250510331 2.44965349240948 0.0056816011063689 1.43667124434173
"281" 142 "MALES" 23 "SINGLE" "NO" "COMPLETED UNDERGRADUATE" "WORK" "NO" NA 2 1 4 2 4 1 2 4 2 2 3 1 3 4 1 2 3 3 5 3 1 4 1 2 4 4 3 4 3 4 4 3 2 6 7 7 7 6 3 2 2 4 3 2 4 4 3 2 4 4 1 4 1 4 1 4 2 3 0 1 0 0 1 0 1 0 0 1 3 2 3 2 4 4 1 2 4 4 2 2 4 3 2 3 4 5 5 4 5 3 3 3 4 2 2 3 2 2 4 4 4 3 2 3 4 5 4 4 3 24 22 39 21 33 23 37 4 64 "18 - 29" "18 - 24" "completed undergrad uni" 1.32221929473392 0.0896729290422536 0.000418948265564486 1.43417738501074
"282" 443 "FEMALES" 25 "MARRIED FIRST TIME" "NO" "SOME ADDITIONAL TRAINING" "WORK" "YES" 80 3 4 4 4 4 4 1 4 1 3 3 1 1 4 2 1 3 1 5 5 2 3 1 2 4 5 1 4 1 3 5 1 1 6 6 7 7 4 2 1 3 4 5 3 4 4 2 4 4 4 1 4 1 4 3 3 2 1 1 1 1 1 1 1 0 0 0 0 2 4 4 4 5 4 2 2 4 4 4 4 3 3 3 2 3 3 2 2 2 4 4 2 4 4 2 1 2 2 4 4 2 3 4 4 2 4 2 3 4 17 25 41 13 30 22 36 6 62 "18 - 29" "25 - 32" "some additional training" 1.11394335230684 0.796285349726658 0.000471289425407001 1.43280329851814
"283" 501 "FEMALES" 62 "MARRIED FIRST TIME" "YES" "SOME SECONDARY" "SPOUSE OR PARTNER" "NO" 0 4 1 5 1 5 1 1 4 1 1 4 1 2 4 2 2 5 1 4 4 1 4 1 3 4 4 2 4 1 4 4 2 1 5 4 3 5 6 1 1 3 4 3 2 4 4 3 2 4 4 1 4 1 4 1 2 2 4 0 1 1 0 0 0 1 1 1 1 3 3 3 2 4 2 3 3 4 4 3 2 4 2 3 3 2 3 5 5 5 4 4 4 4 3 2 3 2 2 4 4 4 3 1 3 3 3 3 3 3 29 27 41 16 23 21 34 6 53 "45+" "50+" "did not complete high school" 1.20411998265592 4.1412952637673 0.00325060930337438 1.42959599475421
"284" 363 "FEMALES" 35 "MARRIED FIRST TIME" "YES" "SOME ADDITIONAL TRAINING" "LIFE IN GENERAL" "NO" 0 2 2 4 2 4 1 1 4 2 1 4 1 2 4 1 1 4 1 4 4 1 4 2 2 1 3 1 2 1 4 4 1 1 5 4 3 3 6 3 3 3 5 4 4 4 4 3 2 4 4 1 4 1 3 2 3 1 1 0 1 1 0 1 0 1 0 0 1 3 2 5 4 5 3 3 2 5 5 1 3 4 3 4 4 3 3 4 4 5 4 3 4 4 3 1 2 2 2 4 4 3 4 4 3 4 3 5 2 2 23 26 34 12 21 25 37 5 64 "30 - 44" "33 - 40" "some additional training" 1.07918124604762 1.24188438472903 0.000222537776609755 1.42637235701621
"285" 262 "FEMALES" 36 "MARRIED FIRST TIME" "YES" "PRIMARY" "CHILDREN" "NO" 0 4 1 5 1 4 1 3 4 1 2 3 3 1 5 3 1 5 1 4 4 1 4 2 3 4 4 1 4 1 4 4 1 1 7 7 7 7 7 3 2 2 4 4 5 4 5 3 1 4 4 1 4 4 4 1 4 1 1 1 1 1 1 1 0 1 1 1 1 5 3 4 3 4 4 1 1 1 4 2 3 3 3 1 2 4 5 5 5 5 2 4 3 2 4 2 2 2 1 4 1 4 4 4 1 3 5 4 5 4 28 22 42 15 35 23 37 9 61 "30 - 44" "33 - 40" "did not complete high school" 1.17609125905568 0.00354172924269811 0.000533435289846997 1.41891164712619
"286" 468 "FEMALES" 45 "REMARRIED" "NO" "COMPLETED HIGHSCHOOL" "WORK" "NO" 0 2 1 4 1 5 1 1 3 1 1 3 1 1 5 2 1 4 1 4 5 2 4 1 2 2 3 1 4 1 4 4 1 1 5 5 5 5 2 3 2 3 4 4 1 4 5 3 1 4 4 1 4 1 4 1 4 1 1 1 1 1 1 1 1 0 1 0 1 1 2 5 5 5 5 2 4 4 4 2 5 4 4 1 1 4 4 5 5 5 4 4 4 4 4 2 2 2 1 4 4 4 4 4 5 4 4 4 5 5 26 26 39 13 22 20 40 8 80 "45+" "41 - 49" "completed high school" 1.11394335230684 2.68298109076038 7.42947001174749e-05 1.41776405542458
"287" 462 "FEMALES" 44 "MARRIED FIRST TIME" "YES" "POSTGRADUATE COMPLETED" "CHILDREN" "NO" 0 2 1 4 1 5 1 1 3 1 1 3 2 2 4 2 1 2 1 3 4 2 3 1 2 4 3 1 4 1 5 4 2 2 5 6 6 7 5 2 1 3 4 4 3 4 4 1 2 3 4 1 3 1 3 1 3 2 1 1 1 1 0 1 0 1 0 0 0 2 5 4 4 4 3 1 3 5 5 1 4 3 4 2 2 4 4 5 5 5 4 4 4 3 3 2 2 2 2 4 4 4 3 4 4 1 5 5 4 4 26 24 36 15 29 20 35 5 70 "30 - 44" "41 - 49" "completed postgrad uni" 1.17609125905568 0.645224810595607 0.000965249579459875 1.40296030893518
"288" 30 "MALES" 37 "MARRIED FIRST TIME" "YES" "COMPLETED UNDERGRADUATE" "WORK" "NO" 0 4 2 4 2 4 2 1 3 1 1 4 2 1 4 2 3 2 1 4 2 1 3 2 3 3 2 3 3 1 3 3 3 1 4 4 4 4 2 3 3 4 3 4 3 2 2 3 3 3 3 1 3 1 3 2 3 1 2 1 0 1 0 0 0 1 0 0 1 2 2 3 4 3 4 4 3 3 3 3 3 3 3 3 3 3 4 4 4 4 4 4 4 3 4 3 2 4 4 4 4 3 4 3 4 4 2 3 3 3 24 26 29 20 18 32 33 4 58 "30 - 44" "33 - 40" "completed undergrad uni" 1.30102999566398 1.96215279713788 0.00717388193780011 1.39832643984625
"289" 296 "FEMALES" 24 "STEADY RELATIONSHIP" "NO" "COMPLETED UNDERGRADUATE" "LIFE IN GENERAL" "NO" 0 4 1 5 1 5 1 1 4 1 1 4 1 1 4 2 1 4 2 5 5 1 5 3 3 4 4 1 4 3 3 3 1 1 7 7 7 7 7 1 2 3 4 4 2 4 4 4 2 4 4 1 4 1 4 1 4 2 3 1 1 0 1 1 0 0 0 0 1 3 3 5 4 4 3 2 2 3 3 3 3 4 3 4 3 3 2 5 5 5 4 4 4 4 4 2 2 2 2 4 4 4 3 2 3 3 4 3 2 3 29 28 41 18 35 22 37 5 57 "18 - 29" "18 - 24" "completed undergrad uni" 1.25527250510331 4.19023572427885 0.000489719682383894 1.39807719299346
"290" 532 "FEMALES" 56 "WIDOWED" "YES" "COMPLETED UNDERGRADUATE" "WORK" "YES" 90 3 1 4 1 5 1 3 3 1 1 4 1 2 5 2 1 5 1 3 5 1 3 1 2 5 4 1 3 1 5 3 2 3 4 4 4 5 6 3 1 3 4 4 4 4 4 3 3 3 3 1 3 1 2 2 3 1 1 1 1 1 0 1 0 1 1 1 0 4 4 3 4 4 3 2 5 5 4 1 5 5 4 4 2 4 5 5 5 5 2 4 4 4 3 2 2 2 2 4 4 3 4 4 2 2 4 5 2 4 27 24 41 15 23 25 33 7 70 "45+" "50+" "completed undergrad uni" 1.17609125905568 0.645224810595607 0.000123019191019629 1.39619888293843
"291" 417 "MALES" 31 "LIVING WITH PARTNER" "NO" "POSTGRADUATE COMPLETED" "WORK" "YES" 30 3 2 3 2 5 1 1 1 1 1 4 1 2 4 2 1 4 1 4 4 2 4 2 2 3 4 1 4 2 4 5 3 1 5 5 5 6 2 3 2 3 4 4 2 4 4 2 1 4 4 1 4 1 4 1 4 1 1 1 0 1 1 1 1 1 1 0 0 2 2 4 4 4 5 3 4 5 5 2 5 5 5 2 2 2 5 4 4 5 4 4 4 4 3 2 2 2 2 4 4 4 4 4 4 4 3 4 4 4 24 24 40 17 23 21 40 7 76 "30 - 44" "25 - 32" "completed postgrad uni" 1.23044892137827 1.66055329220613 0.000307836396690044 1.3802960443304
"292" 186 "FEMALES" 44 "SINGLE" "NO" "SOME SECONDARY" "WORK" "YES" 4 3 3 3 3 3 3 3 3 1 1 4 1 3 5 3 2 3 1 4 3 3 3 2 2 3 4 1 3 1 3 3 1 1 4 4 4 4 2 3 2 4 4 3 3 3 3 5 2 4 4 2 4 2 3 1 3 1 1 1 1 1 0 1 0 0 0 0 1 4 4 4 4 4 3 4 2 3 3 2 3 2 2 4 4 3 4 3 3 3 2 4 4 4 2 2 3 3 3 3 3 4 4 4 2 2 2 4 2 2 18 23 34 17 18 30 36 5 51 "30 - 44" "41 - 49" "did not complete high school" 1.23044892137827 1.37522571764613 0.000572291869581455 1.37890091792434
"293" 15 "MALES" 51 "REMARRIED" "YES" "SOME SECONDARY" "MONEY/FINANCES" "NO" 0 3 2 4 2 4 3 2 3 2 1 4 1 2 3 1 1 3 1 4 4 2 3 1 2 3 4 1 3 1 3 3 1 1 5 4 5 5 5 2 3 2 4 4 2 4 4 2 3 3 4 1 3 2 3 1 3 1 1 1 1 1 1 1 0 1 1 0 0 2 2 4 4 4 3 1 4 4 4 1 4 4 3 4 2 3 4 4 4 3 3 3 4 4 3 2 2 2 2 4 3 4 4 4 4 4 5 5 2 4 22 24 33 12 24 22 35 7 69 "45+" "50+" "did not complete high school" 1.07918124604762 0.542857622298355 0.000230545903067336 1.37069312076063
